atoms,coordinates,total_energy,forces,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.22114226222222957, -0.08450483518800668, 2.49908518967115], [-0.07390668380839631, 0.027180795889066536, -2.546518071226514], [1.9595716009556394, 3.624964273708639, 0.041271090453129926], [2.0398742799096214, -3.4486326910228096, -0.038100488901271524], [-3.98750178502289, 0.014513731724279067, -0.07926702840659118], [2.5790250998248974, 0.7076258853359402, 1.1491313696543088], [-0.5577227967092888, 2.701558056162278, -1.3572409421944283], [-0.49555493285553825, -2.6777312133242477, 1.2955122775980463], [2.808259988371723, -0.6136309573676926, -1.294611766069258], [-1.9272093901775371, 1.884734054023958, 1.3476058651372278], [-2.024321708506143, -1.7620583256521831, -1.2829846515183416]]",[-64251.3883248218],"[[1.2319061924073662, 0.32138647827664746, 0.5018619760222859], [0.8056602477840159, 0.046019336966447444, -0.15975136639793824], [-0.08242405921338362, -0.8834742136432634, 0.041335586608335036], [0.1815977334722332, 0.7000577836361052, -0.1483040374813379], [0.15613531349609314, 0.4929734103825988, 0.3455172203471963], [-0.4363349075688303, 1.2316753072161817, 1.0701898850460556], [-0.06389971352129174, 0.1168793288309307, 0.7467989222176125], [-0.28048622081119207, -0.613906754069343, -0.9052535263101408], [-0.8537702424433252, -1.1755784332930026, -0.779793907278532], [-0.7405315976961055, 0.2297582246254719, -1.1201479896766724], [0.0716420807397089, -0.4679307489400086, 0.40921669624388385]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.1411458149722393, -0.04373269355576025, 2.5527331957450343], [0.030461674090646474, -0.027865028045623297, -2.709658153308066], [2.0307216022948746, 3.4352692352947454, 0.16295224880345716], [1.9324070657333385, -3.483599772014259, -0.07677865057515901], [-4.004292069092532, -0.02796784694114467, -0.022420984356519503], [2.5733677194808937, 0.9454464586088533, 1.1162588316722275], [-0.7042522016797486, 2.593484458101572, -1.2799056182222321], [-0.5296534901388797, -2.6935109189220148, 1.1985753761769236], [2.6119703013720597, -0.7679692356024801, -1.2656232992433085], [-2.017676597692264, 1.8822426314157563, 1.3241825338224253], [-1.956742581205025, -1.677855703907312, -1.146897814428607]]",[-64251.613128379606],"[[0.6662482726445925, 0.11623716975130666, 0.06705924109410884], [0.019404671331067828, 0.3556118911448416, 0.5326943021777164], [-1.015207842068284, 1.3435625793967358, -1.0060032876758511], [0.477197729751617, 0.2895479246332218, -0.2975825235980758], [-0.058615322280295236, 0.5595777716546101, 0.29878688040492035], [-0.004642028529889816, -1.5505359837766173, 1.17113402191793], [0.6350777433928546, 0.12351200731309811, 0.17731113649621305], [-0.2745691835775134, 0.06390794105594419, 0.37963115012084964], [-0.16162791278588828, -0.5204753847769906, -0.24391770891816217], [-0.20463699022695078, -0.19365863078554033, -0.37037789900769247], [-0.09010297157079372, -0.5841045666744913, -0.7214195489193705]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.01582974133563991, 0.008229045705085807, 2.4517392024167144], [-0.06858438181249933, -0.00678047663093134, -2.5724932455803646], [1.8946925549758655, 3.547453303313685, 0.1795114213853225], [1.9980949063092575, -3.5144472862188403, 0.021784504067144425], [-3.9108210133147527, -0.02556919296773453, 0.06980036264344484], [2.5763680375323452, 1.011149594700038, 1.248205431403755], [-0.4839678631283583, 2.5570966146155225, -1.246931495445186], [-0.5418169736517116, -2.6737072094948, 1.201810413142307], [2.4110617915214205, -0.828681026953378, -1.25275614716279], [-2.252179125729433, 1.7354675052083335, 1.2989224035398566], [-2.0947266647459584, -1.6267333535058732, -1.1667524888618335]]",[-64251.40264457916],"[[-0.2279793287894282, 0.052797221150812354, 0.3420217522501012], [0.08191786014389138, 0.03299363265991114, -0.2616231063797854], [-0.14019832176383173, 0.5243279278780022, -0.36770256184917227], [0.09609169120013186, 0.3137909725517766, -0.1924554052647105], [-2.4106856509010894, -0.14746657729790122, -0.023334964634545124], [0.1748190676720763, -0.9969236889659522, -0.03717229466570939], [-0.6567470127837555, 0.6648351935680336, 0.4858068677456703], [-0.255836372726165, 0.12000697470696951, 0.09639261328004536], [0.7688523146325997, -0.13259520556940738, 0.3317248383662802], [1.7862898185916987, 1.2939412894659539, 0.4339474827010545], [0.7741935272847897, -1.7265064949233044, -0.8143115004710714]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.08099471980454732, -0.08904530468539844, 2.422807541576678], [0.06583642925211018, 0.007908876397190174, -2.5338900922098038], [2.1395199757411927, 3.391874015155188, 0.1331682229674465], [2.152265075069126, -3.4288344725628477, 0.0308410312615322], [-3.9356425785272826, -0.07867751303950496, -0.05508369791550602], [2.8450321225173565, 0.8513572342659689, 1.302258449396489], [-0.6085390875376374, 2.66188855788203, -1.3695393866551409], [-0.6182145861496744, -2.59508752540022, 1.3103478329326173], [2.48507022563443, -0.6650297052211325, -1.1814678162842471], [-1.8581612542789232, 1.6697023307149736, 1.2151120230190493], [-1.943277652415526, -1.743685626722583, -1.4882972211489087]]",[-64251.204387018915],"[[1.670981948879387, 0.2691982489563914, 1.2063293582774652], [-0.2055174907010381, 0.6497412670271908, -0.7939406388925111], [-0.7135776799537502, 0.261319613195293, -0.49112504330083334], [-0.5764493599012986, 0.45758446984827283, 0.13957673152083885], [0.14924819850479856, 0.08184340095528668, -0.059921649094738634], [-0.7054977267041246, -0.256861986342685, 0.25212369771424514], [0.6846620094177005, 0.15399970261077395, 0.7216452919013973], [0.1138712907399019, -1.2024958413503375, -1.4960213676112883], [1.1562786938820087, -0.8009587259510543, 0.3009438314582443], [-1.082446854794549, 1.1842512832585208, -0.8055969986113753], [-0.4948766448360777, -0.7948322979604707, 1.0210565907643474]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.03161812023768948, 0.0035159881788722996, 2.291110421924843], [0.058556221549116466, 0.10458616418347289, -2.6200199555434436], [2.171744818276583, 3.5706580894148203, 0.18577120667246236], [2.221437221063994, -3.413903636283387, -0.004396544817857009], [-3.992452194602495, 0.1436685428427777, 0.16538120214175195], [2.4615374048846954, 0.8885023915083335, 1.1658862008086912], [-0.6395767052469795, 2.807030182819141, -1.107199754387822], [-0.6469664496957175, -2.5490414894401097, 1.2931669042133784], [2.519925990927634, -1.00219629680376, -1.4763139437649377], [-1.9310329237778585, 1.6501176808683655, 1.2380567345534734], [-1.9744180805728833, -1.7616637522667236, -1.1553821251885923]]",[-64250.927187469875],"[[0.5441249189145541, -0.3016448174106334, 1.8486288202115115], [-0.8341527145063801, 0.153897012693893, 0.2865100617290779], [-0.9324074759887339, 0.1295312716648335, -0.435807162642967], [-0.9941170712076339, -0.27831785405353776, 0.5179490174177714], [-0.5418592615596345, -1.1000028710801386, -0.7668483957238114], [1.3892624206237918, -0.4801766629388128, -0.7582789041623647], [0.979046798828917, -0.05785098431108226, -0.3623566697866487], [0.7006393674918505, -1.3745587877580248, -0.42924961183659477], [0.557143964060231, 0.8894638588702498, 0.39455553802576027], [-0.502631404778565, 2.083688971011208, 0.35757354109435296], [-0.36552951568118447, 0.3301623781136876, -0.6483302448342949]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.11141359926941521, 0.09894262484258988, 2.5222873832147257], [-0.25272548620820934, 0.0551827692730566, -2.652553184420036], [2.0436488738048237, 3.4790509431347307, 0.05764892810983679], [2.0266034847954897, -3.4571054530642167, -0.03153664521127752], [-4.042786185143924, -0.11237742788285641, 0.2323397059638336], [2.5640602449762384, 0.7202833129479479, 1.180069894039125], [-0.47222040406986115, 2.5608031809254115, -1.1585703413968862], [-0.5789102013587983, -2.701929070217788, 0.9423458844804373], [2.5757815737571077, -0.8922206552974675, -1.224494107177747], [-1.9212767500861971, 1.8547823191650628, 1.2021865820329896], [-1.8722134855063362, -1.7407625188595337, -1.1429298507572963]]",[-64251.05010062337],"[[0.7345090423305092, -1.0144231409508062, 0.20664013780436546], [1.3401234699120101, 0.06581318097099467, -0.2121291889698418], [0.05059485924841599, -0.39050856799649286, 0.09746373544761174], [0.24916219661609426, -0.34714395821426114, -0.0429242155633316], [0.6135416572191403, 0.09917835366918316, -0.04278327275252591], [-0.14968050402869346, 0.43875092311952346, 0.5155146956024765], [0.035485259254060326, 0.8831101452348923, -0.8202049863868074], [1.07797159016453, -0.6102655557647163, 3.1896485771797236], [-0.3130580020584261, 0.2990762325142288, -1.0075351517839548], [-1.1572767966795345, 0.14021205146228302, 0.3488451038478392], [-2.4786877674663694, 0.462980241339627, -2.222570270165548]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.13406483986031492, -0.008324535497613594, 2.7652407877234415], [0.029591058377705266, 0.026854602560415483, -2.640007173319688], [2.105955690749643, 3.5894313882875895, 0.052851319218751115], [2.023540165660554, -3.3484045979271, -0.02715502824567094], [-3.992842231148184, -0.0097465282785658, 0.08774743047238713], [2.6074388678907314, 0.8696258271883232, 1.3707499988577228], [-0.6235866351728249, 2.7198182452554334, -1.2715486427209948], [-0.448887273606953, -2.6414563988675326, 1.1525390941700082], [2.4912113207627558, -1.0176441483909757, -1.2213012094769846], [-2.0449607244812684, 1.7745199261587428, 1.1354739071225093], [-1.926736473701975, -1.7417158012992449, -1.1440331858367163]]",[-64251.31659824809],"[[-0.5017428310361001, 0.09784904117980446, -0.7175325530170018], [-0.11606516285497878, 0.15638604761462666, 0.3288979088817885], [-0.6506972037096229, -0.6871066156513109, -0.05949263458470473], [0.15110767275834477, -2.3726327889125733, 0.7272297310467505], [-0.2746875572323256, -0.4072025957609632, -0.24844691532224655], [-0.027410350511618452, 0.13136251519010345, -0.6513852312949343], [0.8036347315967649, -0.09511971082512757, 0.10094963903567336], [-0.5249357370004523, 0.13906940116533187, 1.2724915924060904], [0.789764136614559, 2.6860149558363062, -0.8685412382490593], [0.6778028166221328, 0.3581253001369831, 0.8764869798396667], [-0.3447448605316971, 0.00437882506836957, -0.7596904405761763]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.0512425748003345, 0.015539094326516515, 2.4891613826012815], [0.009477150369190961, 0.04511871906501673, -2.3844746849050984], [2.15451987470198, 3.476873364982737, -0.01662913726922947], [1.9131988087988876, -3.4439367895112687, 0.10671007278040752], [-4.041912480002291, 0.12970912141593358, -0.004563953914538359], [2.505000069381253, 0.9058933788919167, 1.2848597707209028], [-0.572016312640459, 2.6231925221099246, -1.1354994352587702], [-0.5739695595284976, -2.652619231681993, 1.4223492766400627], [2.6774339918967187, -0.8686287481314154, -1.2926058221417678], [-2.0101616258067714, 1.905636074466042, 1.0885959445516904], [-1.980299612314438, -1.9917542409438524, -1.1177773423919621]]",[-64251.63158841745],"[[-0.06986220788392519, 0.5503099680895364, 0.3483653871555095], [-0.07312303697715061, -0.8488002972923272, -0.30120639265784077], [-0.5367005973325457, 0.05571861301753248, -0.20066545640602806], [0.3523066333644929, 0.12116654287204977, -0.3107246732309901], [0.2895187168852056, -0.6131539346486434, -0.40393857849805986], [0.46236122220121295, -0.5383188505545003, -0.23849272967879187], [1.08302895287121, 1.0680826077331957, -1.3371091069037173], [-0.2249167318592353, -0.2811774365661814, -0.11742414589119789], [-0.37736035055677236, 0.008246314000298278, 0.7043232461324868], [-0.7254829225958513, -0.3518718595802023, 1.8262437553058473], [-0.18198987834260577, 0.8486300901692045, 0.024936099442213422]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.06773648528713366, 0.16745651690470414, 2.632043720636793], [-0.1990542059595043, -0.024530067568780022, -2.6006392326207215], [2.0187667101280677, 3.4454056516347285, -0.15449328707170584], [1.9860186251831897, -3.5394978729962503, -0.00872356048081722], [-4.03774997157345, 0.060722540882867854, -0.08017806438567113], [2.5833086201948325, 0.7038930451377371, 1.1699365223486982], [-0.6029020393822118, 2.6816817026287656, -1.2293292496898527], [-0.5540326772775771, -2.509424034126163, 1.2654380912486474], [2.7938230771551593, -0.9691926523442003, -1.2585670259725565], [-2.0307321959119253, 1.7094483221440309, 1.3176451397073299], [-2.0198497129770008, -1.9590602233425527, -1.2697195817465696]]",[-64251.713396436506],"[[0.053815532830328285, -0.7221199178066607, -0.08516372540846766], [0.773241704369684, 0.06001163775499985, 0.1789667221566531], [0.17104154940267677, -0.46846286474365606, 0.1907905636277864], [-0.22721977307473193, 0.2748437261244475, 0.08226429077485127], [0.3691377524251097, -0.39074469824101826, -0.0660950254549328], [0.29724591458660726, 0.7052010212357206, -0.1989010615998093], [-0.1831854419717905, -0.3714221274213636, 0.18168186001405454], [0.21930210794612595, -0.27133807645322, 0.2007907206211117], [-0.9343861980726489, 0.08985815099279162, -0.23963892810006185], [-0.3410322369418688, 0.6285317111349958, -0.4737582603122502], [-0.2056302593478683, 0.46424162524603135, 0.23550356349537216]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.14231070282075847, -0.06334769455123321, 2.521126388195166], [-0.07023039546045438, -0.16023232496316506, -2.463546617276624], [2.0392938991906986, 3.5254208551009616, 0.14776021109335413], [2.0981068572795376, -3.432683875354887, 0.008941938099190468], [-4.028590202436629, -0.05829686000882478, -0.051379421866273006], [2.5462180285499936, 0.9301331632601647, 1.0754958167852688], [-0.47544106918808304, 2.691161781000059, -1.1107427461477404], [-0.7793108516044934, -2.788920217129829, 1.374952258109746], [2.646045810400648, -0.9391950864245194, -1.2615306073349606], [-1.9069462109931972, 1.7948490448925338, 1.2416119046620038], [-1.9785119488383023, -1.8488910512851424, -1.1706024839845002]]",[-64251.521611994336],"[[0.9322454964002637, -0.46326080027127564, 0.18884197488953583], [0.6369047703066152, 0.9480531615722066, -0.21369684285368373], [-0.1593452347186565, 0.6771158174786528, -0.27682069985724905], [-0.8040116555280307, -0.3866381300076121, 0.637729066434608], [0.3331290214209962, 0.42876866101406724, 0.23347408780706963], [0.12843412991892875, -1.0870697008273966, 0.8852400482680461], [-0.06004989579113376, -0.2040749981880966, -0.9140641874810875], [0.9644809771685786, 0.13900733470079746, -0.29268014707541107], [-0.2632462961225315, 0.4808137312313706, -0.3108111137669325], [-1.182287473581163, 0.11466005420261437, -0.0200851707221723], [-0.5371577397266728, -0.6487868730075063, 0.09740398297719828]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.03802918543017533, -0.11237810990985597, 2.3677131003982117], [0.0795546623497386, 0.015638672171110125, -2.4723141962901063], [1.946452843168538, 3.43862483291007, -0.02833388911045069], [2.1339838783729577, -3.523940951917093, 0.04897823551756522], [-3.8984897224462065, 0.08180264453763429, 0.07635914792553944], [2.73495468889657, 0.6892336398374351, 1.3133614293680356], [-0.5298909858496943, 2.8009105113367214, -1.3035586318515815], [-0.6981223475041217, -2.6912439537472657, 1.279101634102585], [2.722650978454923, -0.8439397318307712, -1.201892232204844], [-2.1548112443130694, 1.88792742349156, 1.15029176624098], [-2.0054766097481913, -1.8504863874303712, -1.4180810677279505]]",[-64251.54664963685],"[[0.22992956303460926, 0.8790699114996215, 0.3548437993629434], [0.03619083719922731, 0.10474726334287984, -0.08195946061597785], [0.7284504915008083, -0.28452239220122816, 0.46826992905605597], [-0.6471182261358054, 0.42887273932742087, 0.16219674396292233], [-0.9432786203692045, -1.3905531151223955, -0.872216889355043], [-0.620909414500413, 0.5868607907830634, -0.15217452689231017], [-0.37143395450242656, -0.5640808042140812, 0.0674646528641085], [0.42503228041792995, -0.49983342593163177, -0.994627178356086], [-0.2066879089274413, -0.29041397549957576, -0.037241236263887804], [1.4146237961899815, 0.7422310978227531, 0.45384772929749456], [-0.0567499344862176, 0.2814183490652235, 0.6253173161904653]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.019710349705934913, 0.08430711502715572, 2.507363852771448], [-0.09623891411830589, -0.16995104916436754, -2.4997278912435346], [2.1123899222614524, 3.481828702462557, 0.002769103458234709], [1.9698513254487018, -3.2272304158782905, 0.17748979170189272], [-3.9623720125197894, 0.03243229015801968, 0.13638268913819201], [2.6204656984763934, 0.6991028327617824, 1.2743286996278538], [-0.44216060102840643, 2.563984272550742, -1.1780980769341385], [-0.723912887088255, -2.5665168510040304, 1.0738359293869846], [2.6868041543083505, -0.8551760772474802, -1.1609813709580614], [-2.0406901092452743, 1.772994397348888, 1.1319448432748065], [-2.0425557359354207, -1.8584409808525884, -1.3550437104485864]]",[-64251.54705728348],"[[-0.05823330756196348, -0.52108936455043, 0.03736225815641624], [1.200311945121027, 0.8793902711301514, -0.4747334288569323], [-0.09833168893135406, -0.5162058085132827, 0.14831987548554387], [0.11141655435425067, -1.142210123847228, 0.3163272129525787], [-0.5940156606052037, -0.9351009651455809, -0.6219018608678653], [0.02931671657047448, 0.7834906414420628, 0.24081731675065962], [0.16802420391307238, 0.23309305010847786, -0.5574956911666233], [0.2619903115357427, -0.07476849248554986, 1.1715227729302586], [-0.2879154789139918, 0.503786859176319, -0.9848019593183085], [0.4317135013545469, 0.9242483327180782, 0.7622409763184371], [-1.1716143042532672, -0.12114921362718803, -0.03661311027305536]]",real
